Year,Round,Race Name,Circuit,Country,Driver Name,Lap,Stop Number,Duration (s)
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,George Russell,23,1,25.075
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Kevin Magnussen,24,1,30.164
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Max Verstappen,25,1,23.791
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Carlos Sainz,30,1,23.728
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Charles Leclerc,33,2,23.904
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Lewis Hamilton,33,1,24.282
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Mick Schumacher,33,1,24.817
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Lando Norris,35,1,26.714
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Valtteri Bottas,35,1,24.758
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Sergio Pérez,42,2,23.299
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,George Russell,47,2,24.114
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Kevin Magnussen,46,2,24.846
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Carlos Sainz,47,2,24.525
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Lando Norris,47,2,24.784
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Max Verstappen,48,2,24.091
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Yuki Tsunoda,47,2,23.904
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Charles Leclerc,48,3,23.719
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Nicholas Latifi,47,2,24.263
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Kevin Magnussen,7,1,39.247
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,George Russell,21,1,30.378
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Pierre Gasly,33,1,29.867
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Yuki Tsunoda,33,1,31.293
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Valtteri Bottas,33,1,32.167
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Kevin Magnussen,33,2,32.603
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Charles Leclerc,34,1,32.058
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Lewis Hamilton,34,1,41.019
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Sebastian Vettel,34,1,29.704
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Mick Schumacher,34,1,31.201
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Sergio Pérez,35,1,29.55
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Carlos Sainz,35,1,30.603
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Max Verstappen,35,1,29.407
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Lance Stroll,35,1,29.863
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,George Russell,35,2,29.713
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Lando Norris,36,1,30.528
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Daniel Ricciardo,36,1,30.946
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Max Verstappen,40,2,29.775
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,Mick Schumacher,41,2,34.722
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,George Russell,41,3,33.211
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Singapore,George Russell,51,4,29.893
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Pierre Gasly,1,1,41.319
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Max Verstappen,2,1,387.399
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Charles Leclerc,2,1,389.973
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Sergio Pérez,2,1,392.517
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Esteban Ocon,2,1,393.601
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Lewis Hamilton,2,1,396.504
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Fernando Alonso,2,1,396.837
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,George Russell,2,1,401.057
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Daniel Ricciardo,2,1,401.749
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Yuki Tsunoda,2,1,402.478
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Mick Schumacher,2,1,400.857
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Lance Stroll,2,1,400.463
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Kevin Magnussen,2,1,402.029
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Lando Norris,2,1,406.256
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Valtteri Bottas,2,1,407.553
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Nicholas Latifi,2,1,407.673
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Sebastian Vettel,2,1,409.647
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Guanyu Zhou,2,1,410.005
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Pierre Gasly,2,2,409.011
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Nicholas Latifi,5,2,24.785
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Sebastian Vettel,5,2,24.218
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Lando Norris,6,2,24.595
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Valtteri Bottas,6,2,24.869
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Max Verstappen,7,2,24.308
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Charles Leclerc,7,2,25.899
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Sergio Pérez,7,2,25.322
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Esteban Ocon,7,2,25.172
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Lewis Hamilton,7,2,25.059
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,George Russell,7,2,28.728
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Yuki Tsunoda,7,2,24.439
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Kevin Magnussen,7,2,25.594
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Lance Stroll,7,2,24.005
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Pierre Gasly,7,3,24.966
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Fernando Alonso,8,2,24.106
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Daniel Ricciardo,8,2,25.377
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Guanyu Zhou,9,2,24.563
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Mick Schumacher,11,2,24.608
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Guanyu Zhou,18,3,24.266
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Lance Stroll,19,3,23.87
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Pierre Gasly,19,4,23.966
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Yuki Tsunoda,20,3,23.756
2022,18,Japanese Grand Prix,Suzuka Circuit,Japan,Fernando Alonso,22,3,24.123
2022,19,United States Grand Prix,Circuit of the Americas,USA,Nicholas Latifi,5,1,25.321
2022,19,United States Grand Prix,Circuit of the Americas,USA,Alexander Albon,9,1,24.624
2022,19,United States Grand Prix,Circuit of the Americas,USA,Guanyu Zhou,9,1,27.326
2022,19,United States Grand Prix,Circuit of the Americas,USA,Valtteri Bottas,10,1,25.013
2022,19,United States Grand Prix,Circuit of the Americas,USA,Yuki Tsunoda,10,1,23.688
2022,19,United States Grand Prix,Circuit of the Americas,USA,Daniel Ricciardo,10,1,26.206
2022,19,United States Grand Prix,Circuit of the Americas,USA,Pierre Gasly,11,1,23.67
2022,19,United States Grand Prix,Circuit of the Americas,USA,Lewis Hamilton,12,1,24.362
2022,19,United States Grand Prix,Circuit of the Americas,USA,Max Verstappen,13,1,23.866
2022,19,United States Grand Prix,Circuit of the Americas,USA,George Russell,13,1,30.038
2022,19,United States Grand Prix,Circuit of the Americas,USA,Sergio Pérez,14,1,23.403
2022,19,United States Grand Prix,Circuit of the Americas,USA,Lando Norris,14,1,24.026
2022,19,United States Grand Prix,Circuit of the Americas,USA,Lance Stroll,15,1,25.417
2022,19,United States Grand Prix,Circuit of the Americas,USA,Charles Leclerc,18,1,24.314
2022,19,United States Grand Prix,Circuit of the Americas,USA,Sebastian Vettel,18,1,24.307
2022,19,United States Grand Prix,Circuit of the Americas,USA,Fernando Alonso,18,1,23.87
2022,19,United States Grand Prix,Circuit of the Americas,USA,Esteban Ocon,18,1,24.816
2022,19,United States Grand Prix,Circuit of the Americas,USA,Mick Schumacher,18,1,25.209
2022,19,United States Grand Prix,Circuit of the Americas,USA,Kevin Magnussen,18,1,29.039
2022,19,United States Grand Prix,Circuit of the Americas,USA,Alexander Albon,18,2,24.311
2022,19,United States Grand Prix,Circuit of the Americas,USA,Nicholas Latifi,18,2,24.195
2022,19,United States Grand Prix,Circuit of the Americas,USA,Fernando Alonso,22,2,39.707
2022,19,United States Grand Prix,Circuit of the Americas,USA,Guanyu Zhou,23,2,25.015
2022,19,United States Grand Prix,Circuit of the Americas,USA,Pierre Gasly,32,2,28.918
2022,19,United States Grand Prix,Circuit of the Americas,USA,Yuki Tsunoda,33,2,23.241
2022,19,United States Grand Prix,Circuit of the Americas,USA,Mick Schumacher,33,2,24.651
2022,19,United States Grand Prix,Circuit of the Americas,USA,Lewis Hamilton,34,2,24.135
2022,19,United States Grand Prix,Circuit of the Americas,USA,Lando Norris,34,2,23.702
2022,19,United States Grand Prix,Circuit of the Americas,USA,Max Verstappen,35,2,32.254
2022,19,United States Grand Prix,Circuit of the Americas,USA,Charles Leclerc,35,2,23.755
2022,19,United States Grand Prix,Circuit of the Americas,USA,Daniel Ricciardo,35,2,24.436
2022,19,United States Grand Prix,Circuit of the Americas,USA,George Russell,36,2,24.509
2022,19,United States Grand Prix,Circuit of the Americas,USA,Sergio Pérez,38,2,24.801
2022,19,United States Grand Prix,Circuit of the Americas,USA,Sebastian Vettel,41,2,38.157
2022,19,United States Grand Prix,Circuit of the Americas,USA,Esteban Ocon,45,2,24.711
2022,19,United States Grand Prix,Circuit of the Americas,USA,George Russell,54,3,23.947
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Lance Stroll,17,1,23.509
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Sergio Pérez,23,1,24.892
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Nicholas Latifi,23,1,23.826
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Mick Schumacher,24,1,23.679
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Max Verstappen,25,1,22.487
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Charles Leclerc,28,1,22.193
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Lewis Hamilton,29,1,23.194
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Carlos Sainz,29,1,23.469
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Yuki Tsunoda,29,1,22.468
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Lando Norris,31,1,22.585
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Esteban Ocon,33,1,22.343
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,George Russell,34,1,22.795
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Sebastian Vettel,38,1,22.534
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Alexander Albon,38,1,23.182
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Kevin Magnussen,38,1,23.722
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Valtteri Bottas,39,1,23.863
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Fernando Alonso,40,1,23.159
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Pierre Gasly,40,1,29.168
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Lance Stroll,40,2,23.119
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Daniel Ricciardo,44,1,22.28
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Guanyu Zhou,45,1,24.218
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Nicholas Latifi,52,2,24.039
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico,George Russell,69,2,23.118
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Alexander Albon,4,1,24.361
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Max Verstappen,7,1,30.942
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Charles Leclerc,7,1,30.08
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Fernando Alonso,14,1,23.478
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Guanyu Zhou,16,1,24.332
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Carlos Sainz,17,1,25.206
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Pierre Gasly,19,1,23.46
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Yuki Tsunoda,20,1,23.287
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Nicholas Latifi,20,1,28.807
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Charles Leclerc,21,2,23.172
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Sergio Pérez,23,1,22.869
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Max Verstappen,23,2,31.682
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,George Russell,24,1,23.521
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Lando Norris,24,1,29.338
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Valtteri Bottas,24,1,23.908
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Esteban Ocon,24,1,23.868
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Mick Schumacher,24,1,24.487
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Alexander Albon,25,2,23.352
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Sebastian Vettel,26,1,24.248
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Lewis Hamilton,29,1,24.081
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Lance Stroll,29,1,23.469
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Nicholas Latifi,32,2,24.292
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Fernando Alonso,35,2,28.855
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Pierre Gasly,35,2,23.328
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Carlos Sainz,36,2,23.483
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Guanyu Zhou,37,2,25.111
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Yuki Tsunoda,40,2,23.645
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Charles Leclerc,44,3,23.124
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Valtteri Bottas,45,2,24.616
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Sebastian Vettel,45,2,24.028
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Lando Norris,45,2,24.669
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Mick Schumacher,46,2,25.156
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Sergio Pérez,47,2,23.152
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Esteban Ocon,47,2,24.445
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Alexander Albon,47,3,23.322
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Lewis Hamilton,48,2,23.415
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Max Verstappen,48,3,24.102
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Lance Stroll,48,2,23.764
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,George Russell,49,2,23.48
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Fernando Alonso,52,3,23.79
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Pierre Gasly,52,3,23.009
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Carlos Sainz,53,3,23.816
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Nicholas Latifi,52,3,23.64
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Brazil,Yuki Tsunoda,54,3,23.635
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Alexander Albon,12,1,21.793
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Lance Stroll,13,1,21.814
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Esteban Ocon,14,1,21.895
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Yuki Tsunoda,14,1,21.591
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Mick Schumacher,14,1,22.276
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Pierre Gasly,14,1,21.855
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sergio Pérez,15,1,21.36
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,George Russell,15,1,24.243
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Lando Norris,15,1,22.234
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Guanyu Zhou,15,1,22.435
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Nicholas Latifi,15,1,22.423
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Carlos Sainz,17,1,21.93
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Lewis Hamilton,18,1,21.27
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Fernando Alonso,19,1,21.74
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Daniel Ricciardo,19,1,21.893
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Max Verstappen,20,1,22.735
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Charles Leclerc,21,1,22.21
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sebastian Vettel,25,1,23.186
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Kevin Magnussen,28,1,22.387
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Valtteri Bottas,30,1,22.573
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sergio Pérez,33,2,21.367
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Mick Schumacher,34,2,23.53
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Alexander Albon,35,2,21.798
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Yuki Tsunoda,38,2,22.262
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Carlos Sainz,39,2,21.575
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,George Russell,39,2,27.931
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Nicholas Latifi,38,2,25.174
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Lance Stroll,40,2,21.802
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Esteban Ocon,41,2,21.734
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Lando Norris,42,2,21.559
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Guanyu Zhou,44,2,23.159
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pierre Gasly,9,1,25.885
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,10,1,32.766
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Yuki Tsunoda,10,1,25.267
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,11,1,25.399
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,11,1,25.054
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Hülkenberg,11,1,26.075
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nyck de Vries,11,1,25.018
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,12,1,24.682
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Esteban Ocon,12,1,24.966
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Logan Sargeant,12,1,25.6
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Guanyu Zhou,12,1,25.787
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Charles Leclerc,13,1,24.345
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,13,1,24.5
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,George Russell,13,1,27.062
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,14,1,24.289
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Fernando Alonso,14,1,25.8
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lance Stroll,15,1,25.449
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,15,1,25.439
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Esteban Ocon,15,2,41.462
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,17,1,24.264
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,17,2,33.661
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pierre Gasly,25,2,24.879
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,26,2,24.92
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Yuki Tsunoda,26,2,24.372
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Hülkenberg,26,2,37.769
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nyck de Vries,27,2,25.234
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,27,3,33.467
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,29,2,25.643
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,29,2,25.344
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,30,2,24.69
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lance Stroll,30,2,24.639
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Logan Sargeant,30,2,25.67
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,31,2,24.227
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,George Russell,31,2,24.406
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Guanyu Zhou,32,2,25.282
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Esteban Ocon,32,3,44.518
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Charles Leclerc,33,2,24.644
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,34,2,25.091
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Fernando Alonso,34,2,24.869
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,36,2,24.91
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,37,4,33.236
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,40,3,24.458
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pierre Gasly,40,3,24.736
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Yuki Tsunoda,40,3,25.818
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Logan Sargeant,40,3,25.047
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,40,3,25.125
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Hülkenberg,40,3,27.08
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,47,5,30.71
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Guanyu Zhou,54,3,30.167
2023,1,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,54,6,31.494
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Oscar Piastri,1,1,31.534
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Lando Norris,2,1,29.444
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Kevin Magnussen,8,1,20.87
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Valtteri Bottas,9,1,21.505
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Guanyu Zhou,11,1,21.703
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Nico Hülkenberg,11,1,21.567
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Lance Stroll,13,1,21.15
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Pierre Gasly,14,1,20.719
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Carlos Sainz,15,1,20.76
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Charles Leclerc,16,1,20.026
