Year,Round,Race Name,Circuit,Country,Driver Name,Lap,Stop Number,Duration (s),Grand Prix,Date,Latitude,Longitude,Weather
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Charles Leclerc,34,1,26.94,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Lance Stroll,34,2,37.483,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,George Russell,36,1,32.991,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Lewis Hamilton,40,1,27.162,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Valtteri Bottas,41,1,26.512,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Lando Norris,43,2,27.75,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Sergio Pérez,45,2,26.635,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Alexander Albon,46,2,25.882,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Esteban Ocon,53,1,28.535,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,12,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portugal,Daniil Kvyat,55,2,32.943,Portuguese GP,2020-10-25,37.227,-8.6267,wet
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Lance Stroll,1,1,36.189,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Romain Grosjean,9,1,30.422,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Antonio Giovinazzi,10,1,29.745,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,George Russell,11,1,29.707,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Charles Leclerc,13,1,30.243,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Lando Norris,13,1,29.683,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Esteban Ocon,13,1,30.559,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Daniel Ricciardo,14,1,30.204,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Alexander Albon,14,1,29.77,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Daniil Kvyat,14,1,30.277,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Carlos Sainz,17,1,29.95,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Max Verstappen,18,1,29.427,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Valtteri Bottas,19,1,29.6,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Sergio Pérez,27,1,29.985,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Kevin Magnussen,27,1,30.708,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Lewis Hamilton,30,1,30.382,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Lance Stroll,29,2,30.566,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Nicholas Latifi,34,1,29.892,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Sebastian Vettel,39,1,40.497,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Kimi Räikkönen,48,1,29.863,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Romain Grosjean,50,2,31.199,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Valtteri Bottas,51,2,30.129,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Sergio Pérez,51,2,30.555,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Daniil Kvyat,51,2,29.809,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Carlos Sainz,51,2,30.614,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Lewis Hamilton,52,2,30.925,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Sebastian Vettel,51,2,29.934,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Lance Stroll,52,3,36.63,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Lando Norris,53,2,30.203,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,13,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,Alexander Albon,59,2,29.552,Emilia Romagna GP,2020-11-01,44.3439,11.7167,dry
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Esteban Ocon,1,1,25.719,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Charles Leclerc,6,1,24.275,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Valtteri Bottas,7,1,23.398,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Sebastian Vettel,8,1,24.022,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Lewis Hamilton,8,1,23.86,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Kimi Räikkönen,8,1,30.765,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Kevin Magnussen,8,1,24.552,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Antonio Giovinazzi,8,1,25.432,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Daniil Kvyat,8,1,23.417,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Romain Grosjean,8,1,26.686,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Lance Stroll,9,1,23.73,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Nicholas Latifi,8,1,24.738,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Lando Norris,9,1,22.684,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Sergio Pérez,10,1,25.163,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Daniel Ricciardo,10,1,23.47,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Carlos Sainz,10,1,23.91,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Pierre Gasly,10,1,23.669,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Esteban Ocon,10,2,23.475,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Max Verstappen,11,1,24.256,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Alexander Albon,12,1,22.602,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Max Verstappen,18,2,22.518,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Charles Leclerc,30,2,23.687,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Kimi Räikkönen,30,2,31.356,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Daniel Ricciardo,32,2,23.208,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,George Russell,32,1,22.692,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Sebastian Vettel,33,2,25.401,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Carlos Sainz,33,2,23.537,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Pierre Gasly,33,2,23.288,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Alexander Albon,34,2,22.49,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Kevin Magnussen,34,2,153.964,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Lance Stroll,36,2,23.65,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Lando Norris,36,2,23.686,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Romain Grosjean,36,2,31.422,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Nicholas Latifi,38,2,36.599,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Max Verstappen,43,3,22.787,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,George Russell,42,2,22.888,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Valtteri Bottas,46,2,22.853,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,14,Turkish Grand Prix,Istanbul Park,Turkey,Kimi Räikkönen,50,3,23.18,Turkish GP,2020-11-15,40.9517,29.405,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,1,1,1163.979,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,1,1,1164.529,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,1,1,1163.442,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,1,1,1161.607,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,1,1,1159.722,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,1,1,1159.205,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pierre Gasly,1,1,1160.469,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Esteban Ocon,1,1,1160.946,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,1,1,1153.898,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Charles Leclerc,1,1,1154.255,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Antonio Giovinazzi,1,1,1154.906,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lance Stroll,1,1,1154.123,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,1,1,1157.291,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,1,1,1156.99,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sebastian Vettel,1,1,1157.042,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nicholas Latifi,1,1,1157.995,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,1,1,1161.539,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,George Russell,1,1,1163.297,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,1,1,1163.014,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,3,2,38.297,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,4,2,24.936,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,16,2,24.617,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Esteban Ocon,17,2,24.076,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,17,2,37.317,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,17,2,32.278,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,18,2,24.679,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,19,2,24.061,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,19,2,24.172,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,20,2,24.622,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,20,2,24.317,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,George Russell,20,2,24.029,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Antonio Giovinazzi,20,2,24.145,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sebastian Vettel,20,2,24.774,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,21,2,24.511,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nicholas Latifi,21,2,24.248,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Charles Leclerc,23,2,25.199,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pierre Gasly,25,2,24.398,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,25,3,24.734,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,27,3,25.924,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,33,3,24.135,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,34,3,26.95,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,34,3,23.848,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Esteban Ocon,34,3,25.254,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,35,3,24.345,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,36,3,24.589,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,36,3,24.817,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nicholas Latifi,37,3,24.024,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,38,3,24.666,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,38,4,24.675,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,39,3,25.502,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,George Russell,39,3,27.146,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sebastian Vettel,39,3,25.444,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Charles Leclerc,40,3,24.855,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,40,3,25.27,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,46,4,23.906,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Antonio Giovinazzi,53,3,24.836,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,15,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,53,4,25.793,Bahrain GP,2020-11-29,26.0325,50.5106,wet
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,1,1,24.214,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,20,1,24.885,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,23,1,28.518,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Antonio Giovinazzi,26,1,24.81,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,26,1,25.474,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,27,1,24.101,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Nicholas Latifi,27,1,24.297,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,28,1,24.162,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Pierre Gasly,28,1,25.077,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,29,1,24.474,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Sebastian Vettel,31,1,26.216,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Jack Aitken,31,1,24.863,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Pietro Fittipaldi,31,1,27.681,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Esteban Ocon,41,1,24.414,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Lance Stroll,42,1,24.684,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,George Russell,45,1,24.708,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,47,2,24.507,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,47,1,23.874,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,49,1,24.552,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Pierre Gasly,51,2,24.577,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,53,2,24.232,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Lando Norris,54,2,24.245,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Pietro Fittipaldi,53,2,26.393,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Sebastian Vettel,54,2,28.08,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Antonio Giovinazzi,54,2,24.551,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,54,2,25.466,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Jack Aitken,54,2,25.688,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,54,2,24.401,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,55,2,24.853,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,55,2,24.695,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Jack Aitken,59,3,40.028,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,George Russell,62,2,28.765,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,62,2,52.874,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Alexander Albon,62,2,23.645,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,George Russell,63,3,24.724,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,62,3,24.686,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Sebastian Vettel,63,3,24.809,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
2020,16,Sakhir Grand Prix,Bahrain International Circuit,Bahrain,Pietro Fittipaldi,63,3,25.78,Sakhir GP,2020-12-06,26.0325,50.5106,unknown
